item,itemLabel,website,industryLabel,hqLabel,ownedByLabel,memberOfLabel,inception,dissolved,revenue,revenue_date_parsed,country
http://www.wikidata.org/entity/Q135326174,Q135326174,nordicdramaqueens.se,Film Industry,Stockholm,,,2021-06-04 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q13534432,Nederlandse Waterschapsbank,nwbbank.com,Financial Services,The Hague,,,1954-01-01 00:00:00+00:00,,,,Netherlands
http://www.wikidata.org/entity/Q135403335,Enity Bank Group,enity.com,Financial Services,Stockholm,,,2004-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q135408601,Q135408601,colocatere.com,Shared Housing,France,,,2011-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135418055,Q135418055,mascaro.com,Manufacture Of Footwear,Ferreries,,,1918-01-01 00:00:00+00:00,,57000000.0,2013-01-01 00:00:00+00:00,Spain
http://www.wikidata.org/entity/Q135432347,Equipo Económico,equipoeconomico.com,Business Consulting,Madrid,,,2006-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q135436998,Frame and Motion Productions,frameandmotion.productions,Audiovisual Production,"Algiers, Dubai, Paris",,,2024-11-20 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135437604,Mizensir,mizensir.com,Perfumery,Geneva,,,1999-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q135439257,EKELA,ekela.fr,"Advertising Campaign, Communication, Front-End Development, Graphic Design, Marketing, Online Community Manager, Search Engine Advertising, Search Engine Marketing, Search Engine Optimization, Web Design",Orléans,,,2014-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135439515,Q135439515,netmanagerpro.com,"Information Technology, It Systems And Software Consulting",Saint-Didier-De-La-Tour,,,2024-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135439968,Q135439968,mazettestudio.fr,Audiovisual Production,Paris,,,2016-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135440196,Q135440196,laurencedeguine.fr,Coaching,Charly,,,2023-04-18 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135443090,PRLab,prlab.co,Public Relations,Amsterdam,,,2019-11-19 00:00:00+00:00,,,,Netherlands
http://www.wikidata.org/entity/Q135447028,Q135447028,griddo.digital,"Digital Transformation, Software Industry",Madrid,,,2024-10-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q135448794,Q135448794,b-flower.com,Professional Development,Paris,,,1999-12-13 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135450384,Q135450384,nexhorizon.fr,"Collaboration, Interpersonal Relationship, Promise",Rueil-Malmaison,,,2025-01-20 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135451381,Q135451381,inspeere.com,"Cybersecurity Industry, Information Technology Industry",Poitiers,,,2019-05-22 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135451436,Absilis,absilis.fr,Adult Education,Paris,,,2023-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135472616,Q135472616,ollynk.eu,Computer Science,Lançon-Provence,,,2019-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135472620,Q135472620,jufahotels.com,Tourism,Graz,,,2012-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q135476786,Q135476786,sl2a.fr,"Heating Equipment, Plumbing",Paris,,,2016-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135479867,Q135479867,leccotrasporti.it,Public Transport,Lecco,,,2005-07-07 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q135493382,Q135493382,france-estimations.fr,"Auction, Estimation",Paris,,,2014-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135494148,Q135494148,woodwing.com,Business-To-Business Software,Amsterdam,,,2000-01-01 00:00:00+00:00,,45000000.0,2025-01-01 00:00:00+00:00,Netherlands
http://www.wikidata.org/entity/Q135494721,Q135494721,millon-riviera.com,Auction,Nice,,,1928-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135495268,Q135495268,ponteonline.com,Auction,Milan,,,1974-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q135508887,Q135508887,desbrasenplus.com,Logistics,Paris,,,2011-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135511272,Q135511272,woerle.at,"Cheesemaking, Food Industry",Henndorf Am Wallersee,,,1889-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q135526976,Q135526976,wolfox.studio,"Ecodesign, Project Management, User Experience Design, User Interface Design, Web Accessibility",Paris,,,2015-04-02 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135551098,Ublo,ublo.immo,Software As A Service,Paris,,,2020-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135552864,Ze-com,ze-com.com,Communication,Fleury-Les-Aubrais,,,2003-10-03 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135553164,BI ESSE SpA,bi-esse.com,Electrical Engineering,Fossano,,,1980-01-01 00:00:00+00:00,,255036084.0,2023-01-01 00:00:00+00:00,Italy
http://www.wikidata.org/entity/Q135553197,Q135553197,retelit-enia.it,Telecommunications,Parma,Q3933699,,1999-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q135581602,Q135581602,olivkassen.com,E-Commerce,Bromma,,,2025-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q1355823,FTSE Group,ftse.com,Finance,London,,,1995-01-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q1355904,Zegna,zegna.com,Fashion,Milan,,,1910-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q135618201,Soprano Productions,alvinsoprano.com/stream,Film Industry,United States,,,2007-03-27 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q135640356,Q135640356,helion.ch,Energy Service,Zuchwil,,,2008-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q135641653,TRANSFO LABS,transfolabs.online,"Artificial Intelligence, Information Technology Consulting",Asnières-Sur-Seine,,,2020-03-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135642516,Q135642516,hempi.fr,Cannabis Industry,Coutiches,,,2021-09-20 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135642690,Olio Raimondo,oliandoloraimondo.it,Food Industry,Oneglia,,,1950-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q135645763,Q135645763,learnylib.com,Continuing Education,Paris,,,2018-10-23 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135646336,Q135646336,ancdalle.fr,Q112165292,Le Chambon-Feugerolles,,,2021-04-22 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135658010,Hyli,hyli.org,"Blockchain, Cryptography",Paris,,,2024-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135669494,Pleiades Astrophoto,pixinsight.com/about/index.html,Software Industry,La Pobla De Vallbona,,,2004-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q135671844,Q135671844,nordiska.se,Financial Services,Stockholm,,,2008-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q135672852,Space Inventor,space-inventor.com,Space Industry,Aalborg,,,2015-01-01 00:00:00+00:00,,,,Denmark
http://www.wikidata.org/entity/Q135703838,PrintOclock,printoclock.com,Q112165252,Toulouse,,,1998-01-02 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q13571727,Deen,deen.nl,Food Retail Sector,Hoorn,,,1933-01-01 00:00:00+00:00,2021-09-12 00:00:00+00:00,,,Netherlands
http://www.wikidata.org/entity/Q135728368,Saquella,saquella.it,Food Industry,Pescara,,,1856-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q135730728,Q135730728,fridayentertainment.fr,"Film Distribution, Filmmaking",Paris,,,2021-10-22 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q13573965,Dommelsch Brewery,dommelsch.nl,Brewing Industry,Dommelen,Anheuser-Busch InBev,,1744-01-01 00:00:00+00:00,,,,Netherlands
http://www.wikidata.org/entity/Q135748003,Q135748003,socinformatique.fr,Software Industry,Lingolsheim,,,1980-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135752517,Airtechnic,airtechnic.com,Industrial Manufacturing,Fleury-Les-Aubrais,,,2021-11-24 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135819026,Source Shop,sourceshop.fr,"E-Commerce, Retail, Sustainable Product",Montréal-La-Cluse,,,2017-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135822487,Q135822487,maformationimmo.fr,Continuing Education,Sévérac-D'Aveyron,,,2018-02-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135882634,Novalvia,novalvia.com,E-Commerce,Saint-Maurice,,,2025-06-03 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135888583,Ateliers Dewerpe,ateliersdewerpe.com,Q97293303,Boulogne-Billancourt,,,1889-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135901016,Cool Roof France,coolroof-france.com,Building,Le Faou,,,2015-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135901717,AnalyteMe Group SL,analyte.me,Information Technology,Reus,,,2024-10-28 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q135905120,Altuofianco srl,altuofianco.it,"Computer Security, Information Technology, Telecommunications",Modena,,,2013-10-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q135905557,Q135905557,bluekango.com,Software As A Service,Cesson-Sévigné,,,2002-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135906280,Q135906280,bureauingenieurs.ch,"Air Conditioning, Bathroom Facilities, Building Automation, Electricity, Energy Efficiency, Engineering, Green Building, Hydronics, Ventilation",Canton Of Geneva,,,1969-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q135906396,Q135906396,mvdmedical.com,Medical Equipment,Santes,,,2004-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135907045,Divain Team SL,divainteam.com,Perfumery,San Justo De La Vega,,,2021-06-23 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q135913185,Q135913185,ceos-conseil.fr,Consulting,Lyon,,,2021-12-15 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135913204,Q135913204,keleris.eu,"Chartering And Transport Organization, Haulage, Logistics",Lyon,,,2020-12-28 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135913304,HUSS,huss.nl,Software Industry,Alblasserdam,,,2010-01-01 00:00:00+00:00,,,,Netherlands
http://www.wikidata.org/entity/Q135914246,Sqrups,sqrups.es,Shop,Madrid,,,2014-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q135917961,Germain Maureau,germainmaureau.com,Intellectual Property,Lyon,,,1849-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135918000,Q135918000,agence-evenementielle-innovevents.fr,"Communication, Event Management",Mulhouse,,,2013-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135918096,Q135918096,terresolaire.com,"Agricultural Structure, Barn, Photovoltaics, Solar Energy",Normandy,,,2007-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135924414,Q135924414,sol-air-solutions.com,Photovoltaics,Condillac,,,2025-06-10 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q1359435,Just Eat Takeaway,justeattakeaway.com,"E-Commerce, Food Delivery Service",Amsterdam,"BlackRock, Delivery Hero, Jitse Groen, Morgan Stanley",,1999-01-01 00:00:00+00:00,,,,Netherlands
http://www.wikidata.org/entity/Q135973659,Combak,combak.co,"Comparison Shopping Website, E-Commerce",Rennes,,,2024-01-10 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q135985915,Adtraction,adtraction.com,"Affiliate Marketing, Digital Marketing, Online Advertising",Stockholm,,Interactive Advertising Bureau,2007-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q135987620,Q135987620,fiatautopress.com,Automotive Industry,Turin,Fiat,,1978-10-02 00:00:00+00:00,2007-02-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q135989572,Q135989572,leadersforagoodplanet.com,Business Strategy,Paris,,,2021-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q136027450,Dipeeo,dipeeo.com,Data Security,Montreuil,,,2021-02-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q136029787,Q136029787,volhighspeed.at,Internet,Schwarzach,Russmedia,,1995-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q136029831,Motor16,motor16.com,Q74928230,Madrid,,,1978-10-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q136039645,Plainitude,plainitude.com,Q112166040,La Garde,,,2013-11-15 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q136079402,Q136079402,getyooz.com/fr,Publishing Of Application Software,Aimargues,,,2014-12-15 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q136083530,Q136083530,millon.com,"Auction, Jewelry",Paris,,,1928-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q136083721,Q136083721,millon.com,"Art, Auction, Modern Art",Paris,,,1928-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q136083766,Q136083766,millon.com,"Art, Asian Art, Auction",Paris,,,1928-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q136088495,LACOSTE Dactyl Bureau & École,lacostedbe.fr,"Office Supply, Papermaking","Bourges, Le Thor",,,2021-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q136088964,Q136088964,millon.com,Auction,Paris,,,1928-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q136089221,Magic Excursions TM,mundomarino.es/puerto-calpe,Nautical Tourism,Calpe,,,2002-02-05 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q136089381,DoDo,dodojewels.com,Jewelry Industry,Milan,,,1994-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q136092174,Q136092174,millon.com,"Art, Auction",Paris,,,1928-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q136092233,Q136092233,millon.com,"Art, Auction, Furniture, Work Of Art",Paris,,,1928-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q136092295,Q136092295,millon.com,"Art, Auction, Drawing",Paris,,,1928-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q136092316,Q136092316,millon.com,"Art, Auction, Tribal Art",Paris,,,1928-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q1360940,Orbea,orbea.com,Bicycle,Mallabia,,,1840-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q136094933,Q136094933,charybdedistribution.fr,Q112165943,Pantin,,,2024-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q136099939,Q136099939,aaaep.fr,Q112166138,Paris,,,2013-02-04 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q136102036,Callior,callior.com,Web Design,The Hague,,,2025-01-20 00:00:00+00:00,,,,Netherlands
http://www.wikidata.org/entity/Q136121329,We Are Peers,wearepeers.com,Q112166137,17Th Arrondissement Of Paris,,,2017-06-22 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q136149228,Q136149228,orbitalparadigm.space,Aerospace Engineering,Valencia,,,2023-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q136158985,Plus de Bulles,plus-de-bulles.com,Q112165834,Reims,,,2007-01-01 00:00:00+00:00,,3300000.0,2025-04-30 00:00:00+00:00,France
http://www.wikidata.org/entity/Q1361595,Erreà,errea.com/it_it,Clothing Industry,Torrile,,,1988-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q136186897,1h2o3,1h2o3.com,"Industrial Sector, Sanitation, Sewage Treatment, Wastewater, Water Reclamation, Water Supply",Lucerne,,,2018-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q136222804,FOREO,foreo.com,Cosmetics Industry,Stockholm,,,2013-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q136292659,Svinando,svinando.com,"Online Shop, Trade",Valle Talloria,,,2012-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q136300730,Kompositthuset.no,kompositthuset.no,Composite Industry,Vøyenenga,,,2013-10-29 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q136304031,Hans Claussen AS,hc-as.no,"Plastics Industry, Wholesale Trade, Except Of Motor Vehicles And Motorcycles",Vøyenenga,,,1914-11-24 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q136326689,Q136326689,bjoroya.no,Fish Farming,Flatanger Municipality,,,1982-05-24 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q136326903,GEOFIT,geofit.fr,"Geomatics, Surveyor",Nantes,,,1968-01-01 00:00:00+00:00,,72700000.0,2024-01-01 00:00:00+00:00,France
http://www.wikidata.org/entity/Q136332161,Depureco Industrial Vacuums,depureco.com,"Central Vacuum Cleaner, Dust Collector, Industrial Equipment, Industrial Vacuum Cleaner, Protective Device, Vacuum Cleaner",Volpiano,,,1972-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q136332646,Zappalà & Torrisi,zappala-torrisi.it,Public Transport,Acireale,,,1891-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q136333579,Fenestration Self-Assessment Scheme,fensa.org.uk,Construction,London,,,2002-04-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q136335536,Metropolitana di Napoli SpA,metropolitanadinapoli.it,Engineering,Naples,,,1976-07-22 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q1363381,Q1363381,klv.at,Insurance,Klagenfurt Am Wörthersee,,"Austrian Federal Economic Chamber, Carinthian Chamber of Commerce",1899-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q136340115,Q136340115,excemtech.com,"Cybersecurity, Defense, Intelligence Assessment, Physical Security, Telecommunications",Madrid,,,1971-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q136340173,Q136340173,sparbankentranemo.se,Financial Services,Tranemo,,,1904-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q13634860,Fred. Olsen Production,fpso.no,Petroleum Industry,Oslo,,,1994-01-01 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q136351017,Dekkproff,dekkproff.no,Tire,Siljan Municipality,,,2016-02-01 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q13635255,Gjensidige NOR,gjensidigenor.no,Financial Services,Oslo,,,1999-01-01 00:00:00+00:00,2003-01-01 00:00:00+00:00,,,Norway
http://www.wikidata.org/entity/Q136356410,Media Group Denmark ApS,mgdk.dk,"Media & Entertainment Industry, Media Industry",Vejle,Funke Digital,,2014-01-01 00:00:00+00:00,,,,Denmark
http://www.wikidata.org/entity/Q136365591,Q136365591,thegame-france.com/fr,Entertainment Industry,Paris,,,2014-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q136368489,Compromís Consulting,compromisconsulting.es,"Accounting Services, Professional Services Industry",Bilbao,,,1999-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q136368576,Q136368576,creasolution.it,Software Industry,Bologna,,,2004-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q136374008,Fashion Grüner,:www.gruener.at,Retail Sale Of Clothing In Specialised Stores,Klagenfurt Am Wörthersee,,,1868-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q136375499,Domaine Jessiaume,jessiaume.com,Wine,Santenay,,,1850-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q13638722,J. Ludwig Mowinckels Rederi,jlmr.no,Freight Transport,Bergen,,,1898-01-01 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q1363908,Heuliez,heuliez.com,Automotive Industry,Cerizay,,,1920-01-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,,,France
http://www.wikidata.org/entity/Q136405323,F&L Media,fnlmedia.nl,"Mass Media, Publishing",Nijmegen,,,2017-01-01 00:00:00+00:00,,,,Netherlands
http://www.wikidata.org/entity/Q136405688,Q136405688,mach-sport.com,Sporting Goods Industry,Pasching,,,2004-09-09 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q136416888,Denver A/S,denver.eu,Consumer Electronics Industry,Hinnerup,,,1990-01-01 00:00:00+00:00,,,,Denmark
http://www.wikidata.org/entity/Q136416957,Nevir,nevir.es,Consumer Electronics Industry,Madrid,,,1977-01-01 00:00:00+00:00,,,,Spain
